model,approach,history,history_frames,case_study,bag_name,global_bag_id,event_id_within_bag,event_key,unsafe_start_frame_id,unsafe_end_frame_id,unsafe_start_s,unsafe_end_s,previous_unsafe_end_s,first_warning_frame_id,first_warning_s,first_warning_label,speed_at_warning_mps,lead_time_s,t_required_s,warning_raw_source_file,allowed_interval_s,t_earliest_s,outcome
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,1,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000337,1619257258.7430923,1619257258.9400346,1619257254.815914,defaced_2021-04-24-11-40-33_frame_000285,1619257254.8370645,potentially_unsafe,0.1571801540304149,3.9060277938842773,0.8571801540304149,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,1,1.857180154030415,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,1,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000337,1619257258.7430923,1619257258.9400346,1619257254.815914,defaced_2021-04-24-11-40-33_frame_000285,1619257254.8370645,potentially_unsafe,0.1571801540304149,3.9060277938842773,0.8571801540304149,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,2,2.8571801540304147,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,1,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000337,1619257258.7430923,1619257258.9400346,1619257254.815914,defaced_2021-04-24-11-40-33_frame_000285,1619257254.8370645,potentially_unsafe,0.1571801540304149,3.9060277938842773,0.8571801540304149,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,3,3.8571801540304147,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,1,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000337,1619257258.7430923,1619257258.9400346,1619257254.815914,defaced_2021-04-24-11-40-33_frame_000285,1619257254.8370645,potentially_unsafe,0.1571801540304149,3.9060277938842773,0.8571801540304149,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,4,4.857180154030415,actionable
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,1,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000335,defaced_2021-04-24-11-40-33_frame_000337,1619257258.7430923,1619257258.9400346,1619257254.815914,defaced_2021-04-24-11-40-33_frame_000285,1619257254.8370645,potentially_unsafe,0.1571801540304149,3.9060277938842773,0.8571801540304149,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,5,5.857180154030415,actionable
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,2,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_001003,1619257304.9487047,1619257308.9931116,1619257258.9400346,defaced_2021-04-24-11-40-33_frame_000338,1619257259.1159415,potentially_unsafe,1.1764216936656315,45.83276319503784,1.8764216936656315,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,1,2.8764216936656313,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,2,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_001003,1619257304.9487047,1619257308.9931116,1619257258.9400346,defaced_2021-04-24-11-40-33_frame_000338,1619257259.1159415,potentially_unsafe,1.1764216936656315,45.83276319503784,1.8764216936656315,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,2,3.8764216936656313,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,2,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_001003,1619257304.9487047,1619257308.9931116,1619257258.9400346,defaced_2021-04-24-11-40-33_frame_000338,1619257259.1159415,potentially_unsafe,1.1764216936656315,45.83276319503784,1.8764216936656315,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,3,4.876421693665631,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,2,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_001003,1619257304.9487047,1619257308.9931116,1619257258.9400346,defaced_2021-04-24-11-40-33_frame_000338,1619257259.1159415,potentially_unsafe,1.1764216936656315,45.83276319503784,1.8764216936656315,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,4,5.876421693665631,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-40-33,crowdbot__defaced_2021-04-24-11-40-33,2,crowdbot__defaced_2021-04-24-11-40-33::defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_000946,defaced_2021-04-24-11-40-33_frame_001003,1619257304.9487047,1619257308.9931116,1619257258.9400346,defaced_2021-04-24-11-40-33_frame_000338,1619257259.1159415,potentially_unsafe,1.1764216936656315,45.83276319503784,1.8764216936656315,qwen/appfr/h02/qwen_defaced_2021-04-24-11-40-33_appfr_h02.csv,5,6.876421693665631,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,1,1.8305854597363242,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,2,2.8305854597363242,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,3,3.8305854597363242,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,4,4.830585459736325,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,0,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000273,defaced_2021-04-24-11-43-54_frame_000296,1619257454.4839108,1619257456.265789,,defaced_2021-04-24-11-43-54_frame_000014,1619257434.965992,potentially_unsafe,0.1305854597363243,19.517918825149536,0.8305854597363242,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,5,5.830585459736325,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,1,2.53071865598356,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,2,3.53071865598356,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,3,4.53071865598356,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,4,5.53071865598356,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-43-54,crowdbot__defaced_2021-04-24-11-43-54,1,crowdbot__defaced_2021-04-24-11-43-54::defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000469,defaced_2021-04-24-11-43-54_frame_000498,1619257469.8354115,1619257472.0958793,1619257456.265789,defaced_2021-04-24-11-43-54_frame_000297,1619257456.4065025,potentially_unsafe,0.83071865598356,13.428909063339233,1.53071865598356,qwen/appfr/h02/qwen_defaced_2021-04-24-11-43-54_appfr_h02.csv,5,6.53071865598356,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,1,2.0221184512748045,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,2,3.0221184512748045,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,3,4.022118451274805,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,4,5.022118451274805,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,0,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,defaced_2021-04-24-11-48-21_frame_000140,1619257710.9986827,1619257710.9986827,,defaced_2021-04-24-11-48-21_frame_000013,1619257701.604914,potentially_unsafe,0.3221184512748046,9.393768787384033,1.0221184512748045,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,5,6.022118451274805,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,1,2.622014678025282,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,2,3.622014678025282,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,3,4.622014678025282,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,4,5.622014678025282,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,1,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000359,defaced_2021-04-24-11-48-21_frame_000369,1619257727.5256565,1619257728.19479,1619257710.9986827,defaced_2021-04-24-11-48-21_frame_000141,1619257711.2237642,potentially_unsafe,0.9220146780252824,16.301892280578613,1.6220146780252824,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,5,6.622014678025282,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000370,1619257728.3356328,potentially_unsafe,0.2108188258825165,90.24433398246765,0.9108188258825165,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,1,1.9108188258825165,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000370,1619257728.3356328,potentially_unsafe,0.2108188258825165,90.24433398246765,0.9108188258825165,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,2,2.9108188258825165,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000370,1619257728.3356328,potentially_unsafe,0.2108188258825165,90.24433398246765,0.9108188258825165,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,3,3.9108188258825165,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000370,1619257728.3356328,potentially_unsafe,0.2108188258825165,90.24433398246765,0.9108188258825165,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,4,4.910818825882517,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-48-21,crowdbot__defaced_2021-04-24-11-48-21,2,crowdbot__defaced_2021-04-24-11-48-21::defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001543,defaced_2021-04-24-11-48-21_frame_001558,1619257818.5799668,1619257819.6715744,1619257728.19479,defaced_2021-04-24-11-48-21_frame_000370,1619257728.3356328,potentially_unsafe,0.2108188258825165,90.24433398246765,0.9108188258825165,qwen/appfr/h02/qwen_defaced_2021-04-24-11-48-21_appfr_h02.csv,5,5.910818825882517,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,1,1.8448654659121444,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,2,2.8448654659121444,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,3,3.8448654659121444,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,4,4.844865465912145,too_early
qwen,appfr,H02,2,crowdbot,defaced_2021-04-24-11-55-30,crowdbot__defaced_2021-04-24-11-55-30,0,crowdbot__defaced_2021-04-24-11-55-30::defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000414,defaced_2021-04-24-11-55-30_frame_000426,1619258161.0030267,1619258161.8405566,,defaced_2021-04-24-11-55-30_frame_000026,1619258131.4665036,potentially_unsafe,0.1448654659121444,29.53652310371399,0.8448654659121444,qwen/appfr/h02/qwen_defaced_2021-04-24-11-55-30_appfr_h02.csv,5,5.844865465912145,too_early
